lga,district_area,postalcode,town
Iwajowa,Iganna,202110,Akaparo Village
Iwajowa,Iganna,202110,Akinniku
Iwajowa,Iganna,202110,Alokolodo Village
Iwajowa,Iganna,202110,Apaobe
Iwajowa,Iganna,202110,Apata Ibadan
Iwajowa,Iganna,202110,Arigbejo
Iwajowa,Iganna,202110,Arole Ikoko
Iwajowa,Iganna,202110,Ayede
Iwajowa,Iganna,202110,Baba Igbagbo Village
Iwajowa,Iganna,202110,Baba Mogba
Iwajowa,Iganna,202110,Balogun Ofeefun
Iwajowa,Iganna,202110,Basipa
Iwajowa,Iganna,202110,Budo Iseyin
Iwajowa,Iganna,202110,Dango
Iwajowa,Iganna,202110,Eeri
Iwajowa,Iganna,202110,Eesunla
Iwajowa,Iganna,202110,Efunwumi
Iwajowa,Iganna,202110,Eleeru
Iwajowa,Iganna,202110,Elekokan
Iwajowa,Iganna,202110,Fedegbo
Iwajowa,Iganna,202110,Idi Ose
Iwajowa,Iganna,202110,Idi Kasia
Iwajowa,Iganna,202110,Idi Oro
Iwajowa,Iganna,202110,Igbanna
Iwajowa,Iganna,202110,Igbo Ako
Iwajowa,Iganna,202110,Igbo Odan
Iwajowa,Iganna,202110,Igbo Odun
Iwajowa,Iganna,202110,Ikia
Iwajowa,Iganna,202110,Imode
Iwajowa,Iganna,202110,Inamere
Iwajowa,Iganna,202110,Isagbon
Iwajowa,Iganna,202110,Jagun Leeri
Iwajowa,Iganna,202110,Joloko
Iwajowa,Iganna,202110,Karimu
Iwajowa,Iganna,202110,Lapaho
Iwajowa,Iganna,202110,Mogoji
Iwajowa,Iganna,202110,Odedudu
Iwajowa,Iganna,202110,Ofeegun
Iwajowa,Iganna,202110,Ofiki
Iwajowa,Iganna,202110,Ogbu I
Iwajowa,Iganna,202110,Ogbu II
Iwajowa,Iganna,202110,Ogbua
Iwajowa,Iganna,202110,Ojapa
Iwajowa,Iganna,202110,Oke Ago
Iwajowa,Iganna,202110,Okesu
Iwajowa,Iganna,202110,Olomopupo
Iwajowa,Iganna,202110,Olorunda
Iwajowa,Iganna,202110,Olosan
Iwajowa,Iganna,202110,Olowokese
Iwajowa,Iganna,202110,Olukoti
Iwajowa,Iganna,202110,Onikoro
Iwajowa,Iganna,202110,Oobo
Iwajowa,Iganna,202110,Otubu
Iwajowa,Iganna,202110,Saaki
Iwajowa,Iganna,202110,Sonson
Iwajowa,Iganna,202110,Temidire
Iwajowa,Iganna,202110,Tudi
Iwajowa,Ijio,202113,Abafon
Iwajowa,Ijio,202113,Alajuba
Iwajowa,Ijio,202113,Alapa
Iwajowa,Ijio,202113,Baba Jugu
Iwajowa,Ijio,202113,Ijio
Iwajowa,Ijio,202113,Laafin
Iwajowa,Ijio,202113,Ohori
Iwajowa,Ijio,202113,Okooko
Iwajowa,Ijio,202113,Oloro
Iwajowa,Ijio,202113,Pele
Iwajowa,Ijio,202113,Samo
Iwajowa,Ijio,202113,Yellow
Iwajowa,Ilaji Ile,202115,Aaapa
Iwajowa,Ilaji Ile,202115,Aba Aladura II
Iwajowa,Ilaji Ile,202115,Aba Fulani
Iwajowa,Ilaji Ile,202115,Aba Iteku
Iwajowa,Ilaji Ile,202115,Aba Josiah
Iwajowa,Ilaji Ile,202115,Aba Ogunlade
Iwajowa,Ilaji Ile,202115,Alaje
Iwajowa,Ilaji Ile,202115,Apara
Iwajowa,Ilaji Ile,202115,Apinni
Iwajowa,Ilaji Ile,202115,Ede
Iwajowa,Ilaji Ile,202115,Eyinke
Iwajowa,Ilaji Ile,202115,Igbogaa
Iwajowa,Ilaji Ile,202115,Ilaji-Ile
Iwajowa,Ilaji Ile,202115,Itee I
Iwajowa,Ilaji Ile,202115,Itee II
Iwajowa,Ilaji Ile,202115,Ogbere I
Iwajowa,Ilaji Ile,202115,Ogbere II
Iwajowa,Ilaji Ile,202115,Ogbere III
Iwajowa,Ilaji Ile,202115,Oke- Oyan
Iwajowa,Ilaji Ile,202115,Oke-Itunu
Iwajowa,Ilaji Ile,202115,Osofa
Iwajowa,Ilaji Ile,202115,Osuuru
Iwajowa,Ilaji Ile,202115,Tubu
Iwajowa,Iwere Ile,202111,Aba Baba Sango
Iwajowa,Iwere Ile,202111,Aba Adeniran
Iwajowa,Iwere Ile,202111,Aba Alado
Iwajowa,Iwere Ile,202111,Aba Alaye
Iwajowa,Iwere Ile,202111,Aba Ayoola
Iwajowa,Iwere Ile,202111,Aba Baba
Iwajowa,Iwere Ile,202111,Aba Bamikarere - Alajuba
Iwajowa,Iwere Ile,202111,Aba Egbeda
Iwajowa,Iwere Ile,202111,Aba Ele
Iwajowa,Iwere Ile,202111,Aba Esudele
Iwajowa,Iwere Ile,202111,Aba Ibadan I
Iwajowa,Iwere Ile,202111,Aba Ibasun
Iwajowa,Iwere Ile,202111,Aba Idi Igba
Iwajowa,Iwere Ile,202111,Aba Igbo- Elewuro
Iwajowa,Iwere Ile,202111,Aba Ilaji
Iwajowa,Iwere Ile,202111,Aba Iseyin
Iwajowa,Iwere Ile,202111,Aba kobinu
Iwajowa,Iwere Ile,202111,Aba Kokumo
Iwajowa,Iwere Ile,202111,Aba Odo Dudu
Iwajowa,Iwere Ile,202111,Aba Okoro
Iwajowa,Iwere Ile,202111,Aba Onigilori/Adesina
Iwajowa,Iwere Ile,202111,Aba Osi
Iwajowa,Iwere Ile,202111,Aba Saminu Ladele
Iwajowa,Iwere Ile,202111,Adesina
Iwajowa,Iwere Ile,202111,Agbaruru
Iwajowa,Iwere Ile,202111,Agbonla/Tafa Village
Iwajowa,Iwere Ile,202111,Aiyetoro Ile
Iwajowa,Iwere Ile,202111,Ajekigbe Village
Iwajowa,Iwere Ile,202111,Akoda
Iwajowa,Iwere Ile,202111,Alahji Aibina Vill.
Iwajowa,Iwere Ile,202111,Alajuba
Iwajowa,Iwere Ile,202111,Alaraba Village
Iwajowa,Iwere Ile,202111,Alugben
Iwajowa,Iwere Ile,202111,Apakolo
Iwajowa,Iwere Ile,202111,Apata
Iwajowa,Iwere Ile,202111,Asipa
Iwajowa,Iwere Ile,202111,Balu Village
Iwajowa,Iwere Ile,202111,Eeye Village
Iwajowa,Iwere Ile,202111,Egbedeyi
Iwajowa,Iwere Ile,202111,Egideeye Village
Iwajowa,Iwere Ile,202111,Elewuro
Iwajowa,Iwere Ile,202111,Epo Village
Iwajowa,Iwere Ile,202111,Falana
Iwajowa,Iwere Ile,202111,Gaa Alhaji Dankaso
Iwajowa,Iwere Ile,202111,Gaa Alhaji Diko
Iwajowa,Iwere Ile,202111,Gaa Alhaji Gwani
Iwajowa,Iwere Ile,202111,Gaa Gooro-Belu Village
Iwajowa,Iwere Ile,202111,Gaa Idi-Igba
Iwajowa,Iwere Ile,202111,Gaa Momodu
Iwajowa,Iwere Ile,202111,Gaa Sanbo
Iwajowa,Iwere Ile,202111,Gaa Sunmonu
Iwajowa,Iwere Ile,202111,Galajimo
Iwajowa,Iwere Ile,202111,Gbendeke
Iwajowa,Iwere Ile,202111,Ibudo Oko Agbede
Iwajowa,Iwere Ile,202111,Idi - Iroko
Iwajowa,Iwere Ile,202111,Idi Ero Village
Iwajowa,Iwere Ile,202111,Idogun
Iwajowa,Iwere Ile,202111,Iwa
Iwajowa,Iwere Ile,202111,Iwere Ile
Iwajowa,Iwere Ile,202111,Jalepi
Iwajowa,Iwere Ile,202111,Kete
Iwajowa,Iwere Ile,202111,Keun I Village
Iwajowa,Iwere Ile,202111,Ogundeji
Iwajowa,Iwere Ile,202111,Ogungbenle
Iwajowa,Iwere Ile,202111,Ohori I Village
Iwajowa,Iwere Ile,202111,Ohori II Village
Iwajowa,Iwere Ile,202111,Oje Village
Iwajowa,Iwere Ile,202111,Olomu
Iwajowa,Iwere Ile,202111,Olurepepe
Iwajowa,Iwere Ile,202111,Onigbongbo Village
Iwajowa,Iwere Ile,202111,Owode
Iwajowa,Iwere Ile,202111,Owure
Iwajowa,Iwere Ile,202111,Sonyin
Iwajowa,Iwere Ile,202111,Sooso I Village
Iwajowa,Iwere Ile,202111,Sooso II Village
Iwajowa,Iwere Ile,202111,Tafa Village
Iwajowa,Iwere Ile,202111,Wayin
Kajola,Ilero,202108,Aaalago
Kajola,Ilero,202108,Aba Oloyinka
Kajola,Ilero,202108,Agbamo
Kajola,Ilero,202108,Agbede
Kajola,Ilero,202108,Agbeleje
Kajola,Ilero,202108,Ago Ipapo
Kajola,Ilero,202108,Ajala
Kajola,Ilero,202108,Akintegbe
Kajola,Ilero,202108,Alaje
Kajola,Ilero,202108,Alapola
Kajola,Ilero,202108,Alatori
Kajola,Ilero,202108,Alatori Ojo
Kajola,Ilero,202108,Alokoloja
Kajola,Ilero,202108,Amudago
Kajola,Ilero,202108,Arioje
Kajola,Ilero,202108,Atupo
Kajola,Ilero,202108,Ayetorokowosi
Kajola,Ilero,202108,Bale Ayito
Kajola,Ilero,202108,Egbeda
Kajola,Ilero,202108,Gbodogbodo
Kajola,Ilero,202108,Gbokoyi
Kajola,Ilero,202108,Gboro
Kajola,Ilero,202108,Idi Ayin
Kajola,Ilero,202108,Idi Isin
Kajola,Ilero,202108,Igbooopa
Kajola,Ilero,202108,Igborokodowo
Kajola,Ilero,202108,Igho Alubo
Kajola,Ilero,202108,Ighoopa
Kajola,Ilero,202108,Ilero
Kajola,Ilero,202108,Ilero Ago
Kajola,Ilero,202108,Isale Iwere
Kajola,Ilero,202108,Jagun Abese
Kajola,Ilero,202108,Labulo
Kajola,Ilero,202108,Molete
Kajola,Ilero,202108,Oguntaye
Kajola,Ilero,202108,Oko oba
Kajola,Ilero,202108,Olokobo
Kajola,Ilero,202108,Olope
Kajola,Ilero,202108,Olorunsogo
Kajola,Ilero,202108,Olowa
Kajola,Ilero,202108,Olukosi
Kajola,Ilero,202108,Olukotun
Kajola,Ilero,202108,Opopo Mawo
Kajola,Ilero,202108,Osin Ago
Kajola,Ilero,202108,Sangodokun
Kajola,Ilero,202108,Sobaloju
Kajola,Ilero,202108,Tofio
Kajola,Isemi-Ile/ Ilua,202109,Aaatan
Kajola,Isemi-Ile/ Ilua,202109,Aba Saria
Kajola,Isemi-Ile/ Ilua,202109,Abataibo
Kajola,Isemi-Ile/ Ilua,202109,Abisapa
Kajola,Isemi-Ile/ Ilua,202109,Agbamabiwon
Kajola,Isemi-Ile/ Ilua,202109,Agunfon
Kajola,Isemi-Ile/ Ilua,202109,Ajaji
Kajola,Isemi-Ile/ Ilua,202109,Ajipopo
Kajola,Isemi-Ile/ Ilua,202109,Akinlawon
Kajola,Isemi-Ile/ Ilua,202109,Alafefe
Kajola,Isemi-Ile/ Ilua,202109,Alusekere I and II
Kajola,Isemi-Ile/ Ilua,202109,Apaja
Kajola,Isemi-Ile/ Ilua,202109,Araromi
Kajola,Isemi-Ile/ Ilua,202109,Asinmolowo
Kajola,Isemi-Ile/ Ilua,202109,Asoore
Kajola,Isemi-Ile/ Ilua,202109,Ayomaya
Kajola,Isemi-Ile/ Ilua,202109,Babamogba
Kajola,Isemi-Ile/ Ilua,202109,Bale Oke Ogun
Kajola,Isemi-Ile/ Ilua,202109,Budo Alaga
Kajola,Isemi-Ile/ Ilua,202109,Egbeleka
Kajola,Isemi-Ile/ Ilua,202109,Ekuku
Kajola,Isemi-Ile/ Ilua,202109,Eletu
Kajola,Isemi-Ile/ Ilua,202109,Esinmu
Kajola,Isemi-Ile/ Ilua,202109,Gbelekale
Kajola,Isemi-Ile/ Ilua,202109,Gele Gele
Kajola,Isemi-Ile/ Ilua,202109,Gelede
Kajola,Isemi-Ile/ Ilua,202109,Idi Ayin
Kajola,Isemi-Ile/ Ilua,202109,Idi Esu
Kajola,Isemi-Ile/ Ilua,202109,Idi Igba
Kajola,Isemi-Ile/ Ilua,202109,Idi Odan
Kajola,Isemi-Ile/ Ilua,202109,Idi Ooro
Kajola,Isemi-Ile/ Ilua,202109,Ifadamiduro Abiowo
Kajola,Isemi-Ile/ Ilua,202109,Igbo Alayin
Kajola,Isemi-Ile/ Ilua,202109,Igbo Asalu
Kajola,Isemi-Ile/ Ilua,202109,Igbo Baale
Kajola,Isemi-Ile/ Ilua,202109,Igbo bale
Kajola,Isemi-Ile/ Ilua,202109,Igbo Iroko
Kajola,Isemi-Ile/ Ilua,202109,Igbogaa
Kajola,Isemi-Ile/ Ilua,202109,Ile Ago
Kajola,Isemi-Ile/ Ilua,202109,Ilua
Kajola,Isemi-Ile/ Ilua,202109,Imia
Kajola,Isemi-Ile/ Ilua,202109,Imoba Ile
Kajola,Isemi-Ile/ Ilua,202109,Isanrin
Kajola,Isemi-Ile/ Ilua,202109,Isemi-Ile
Kajola,Isemi-Ile/ Ilua,202109,Jofoba
Kajola,Isemi-Ile/ Ilua,202109,Kangunmalo
Kajola,Isemi-Ile/ Ilua,202109,Kogoru
Kajola,Isemi-Ile/ Ilua,202109,Langbin
Kajola,Isemi-Ile/ Ilua,202109,Lanlosi
Kajola,Isemi-Ile/ Ilua,202109,Mamu Alamala
Kajola,Isemi-Ile/ Ilua,202109,Mogaji
Kajola,Isemi-Ile/ Ilua,202109,Motaku
Kajola,Isemi-Ile/ Ilua,202109,Ogbugudu
Kajola,Isemi-Ile/ Ilua,202109,Ogunlokeodo
Kajola,Isemi-Ile/ Ilua,202109,Ojete
Kajola,Isemi-Ile/ Ilua,202109,Oke Eru
Kajola,Isemi-Ile/ Ilua,202109,Oke Oge
Kajola,Isemi-Ile/ Ilua,202109,Okesado
Kajola,Isemi-Ile/ Ilua,202109,Okuta Epa
Kajola,Isemi-Ile/ Ilua,202109,Okuta Keyinkeyin
Kajola,Isemi-Ile/ Ilua,202109,Olaitan Adimu
Kajola,Isemi-Ile/ Ilua,202109,Ologbin
Kajola,Isemi-Ile/ Ilua,202109,Ologoji
Kajola,Isemi-Ile/ Ilua,202109,Olokoyo
Kajola,Isemi-Ile/ Ilua,202109,Olole Ile
Kajola,Isemi-Ile/ Ilua,202109,Onirokomeji
Kajola,Isemi-Ile/ Ilua,202109,Onitiri
Kajola,Isemi-Ile/ Ilua,202109,Oore
Kajola,Isemi-Ile/ Ilua,202109,Opoopo
Kajola,Isemi-Ile/ Ilua,202109,Sangolase
Kajola,Isemi-Ile/ Ilua,202109,Sannagi
Kajola,Isemi-Ile/ Ilua,202109,Sekere
Kajola,Isemi-Ile/ Ilua,202109,Yakoyo
Kajola,Okeho,202107,Okeho and Village
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Aba Edun
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Aboke
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Ariku
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Ejioku
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Elegbada
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Elekuru
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Eleyan Igbo
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Fagbemi
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Idi Akitiko
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Idi Igba
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Idi Ogun
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Idi Ogun Omowale
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Ile Igbon
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Olodogboro
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Oloja Oke
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Onigbede
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Onigbodo
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Oyagaga
Lagelu,Ejioku /Ile Igbon /Ariku,200101,Oyediran
Lagelu,Lagun / Aromona,200107,Aba Bale Olobo
Lagelu,Lagun / Aromona,200107,Aba Egan
Lagelu,Lagun / Aromona,200107,Akankan
Lagelu,Lagun / Aromona,200107,Aromona
Lagelu,Lagun / Aromona,200107,Bale-Oya
Lagelu,Lagun / Aromona,200107,Bolorunduro
Lagelu,Lagun / Aromona,200107,Lagun
Lagelu,Lagun / Aromona,200107,Laketu
Lagelu,Lagun / Aromona,200107,Lamuyan
Lagelu,Lagun / Aromona,200107,Ogburo
Lagelu,Lagun / Aromona,200107,Ogunjana
Lagelu,Lagun / Aromona,200107,Onilu
Lagelu,Lagun / Aromona,200107,Owode
Lagelu,Lalupon / Iyana Offa,200102,Aba lgbira
Lagelu,Lalupon / Iyana Offa,200102,Akinsawe
Lagelu,Lalupon / Iyana Offa,200102,Gidi Gidi
Lagelu,Lalupon / Iyana Offa,200102,Idi Osan
Lagelu,Lalupon / Iyana Offa,200102,Iyana Offa
Lagelu,Lalupon / Iyana Offa,200102,Jagun Egan
Lagelu,Lalupon / Iyana Offa,200102,Lalupon
Lagelu,Lalupon / Iyana Offa,200102,Molepin
Lagelu,Lalupon / Iyana Offa,200102,Odo Oba
Lagelu,Lalupon / Iyana Offa,200102,Papa Gegede
Lagelu,Lalupon / Iyana Offa,200102,Sukuru
Lagelu,Offa-Igbo,200104,Aba Ogundipe
Lagelu,Offa-Igbo,200104,Aba Oje
Lagelu,Offa-Igbo,200104,Adedokun
Lagelu,Offa-Igbo,200104,Ajimagbo
Lagelu,Offa-Igbo,200104,Alawusa
Lagelu,Offa-Igbo,200104,Aromona
Lagelu,Offa-Igbo,200104,Balogun
Lagelu,Offa-Igbo,200104,Dagi
Lagelu,Offa-Igbo,200104,Elemu
Lagelu,Offa-Igbo,200104,Ode Ote
Lagelu,Offa-Igbo,200104,Offa Igbo
Lagelu,Offa-Igbo,200104,Olokuta
Lagelu,Offa-Igbo,200104,Wasimi
Lagelu,Ogunremi / Ogunsina,200108,Alatare
Lagelu,Ogunremi / Ogunsina,200108,Eleruko
Lagelu,Ogunremi / Ogunsina,200108,Ogunremi
Lagelu,Ogunremi / Ogunsina,200108,Ogunsina
Lagelu,Ogunremi / Ogunsina,200108,Ogunsowo
Lagelu,Olorunda/ Monatan,200103,Aba Alaropo
Lagelu,Olorunda/ Monatan,200103,Agoro
Lagelu,Olorunda/ Monatan,200103,Ajangboju
Lagelu,Olorunda/ Monatan,200103,Akobo
Lagelu,Olorunda/ Monatan,200103,Alapata
Lagelu,Olorunda/ Monatan,200103,Alegongo
Lagelu,Olorunda/ Monatan,200103,Arulogunehin
Lagelu,Olorunda/ Monatan,200103,Arun
Lagelu,Olorunda/ Monatan,200103,Asi
Lagelu,Olorunda/ Monatan,200103,Balogun
Lagelu,Olorunda/ Monatan,200103,Dosumu
Lagelu,Olorunda/ Monatan,200103,Elewuro
Lagelu,Olorunda/ Monatan,200103,Farinto
Lagelu,Olorunda/ Monatan,200103,Idi Araba
Lagelu,Olorunda/ Monatan,200103,Ijara
Lagelu,Olorunda/ Monatan,200103,Iyana Church
Lagelu,Olorunda/ Monatan,200103,Kasela
Lagelu,Olorunda/ Monatan,200103,Kelebe
Lagelu,Olorunda/ Monatan,200103,Leyland Area
Lagelu,Olorunda/ Monatan,200103,Monatan
Lagelu,Olorunda/ Monatan,200103,New Gbagi Market Area
Lagelu,Olorunda/ Monatan,200103,Olode
Lagelu,Olorunda/ Monatan,200103,Olodo
Lagelu,Olorunda/ Monatan,200103,Olorunda
Lagelu,Olorunda/ Monatan,200103,Olua
Lagelu,Olorunda/ Monatan,200103,Onikokoro
Lagelu,Olorunda/ Monatan,200103,Opeodu
Lagelu,Oyedeji/Olode/ Kutayi,200106,Aaje
Lagelu,Oyedeji/Olode/ Kutayi,200106,Aba
Lagelu,Oyedeji/Olode/ Kutayi,200106,Apatere
Lagelu,Oyedeji/Olode/ Kutayi,200106,Kufli
Lagelu,Oyedeji/Olode/ Kutayi,200106,Kutayi-Alapa
Lagelu,Oyedeji/Olode/ Kutayi,200106,Ogo
Lagelu,Oyedeji/Olode/ Kutayi,200106,Ogunbode
Lagelu,Oyedeji/Olode/ Kutayi,200106,Olode
Lagelu,Oyedeji/Olode/ Kutayi,200106,Oyedeji
Lagelu,Sagbe / Pabiekun,200105,Anifa
Lagelu,Sagbe / Pabiekun,200105,Atiba
Lagelu,Sagbe / Pabiekun,200105,Bangbola
Lagelu,Sagbe / Pabiekun,200105,Farukan
Lagelu,Sagbe / Pabiekun,200105,Isagede
Lagelu,Sagbe / Pabiekun,200105,Kiremi
Lagelu,Sagbe / Pabiekun,200105,Oteda
Lagelu,Sagbe / Pabiekun,200105,Pabiekun
Lagelu,Sagbe / Pabiekun,200105,Sagbe
Ogo-Oluwa,Ogo Oluwa,210213,Ajaawa
Ogo-Oluwa,Ogo Oluwa,210213,Ayede
Ogo-Oluwa,Ogo Oluwa,210213,Ayetoro
Ogo-Oluwa,Ogo Oluwa,210213,Idewure
Ogo-Oluwa,Ogo Oluwa,210213,Iwo-Ate
Ogo-Oluwa,Ogo Oluwa,210213,Lagbedu
Ogo-Oluwa,Ogo Oluwa,210213,Odo-Oba
Ogo-Oluwa,Ogo Oluwa,210213,Opete
Ogo-Oluwa,Ogo Oluwa,210213,Otamokun
Olorunsogo,Igbeti,212102,Abenu
Olorunsogo,Igbeti,212102,Abere-ijo
Olorunsogo,Igbeti,212102,Agbogangan
Olorunsogo,Igbeti,212102,Agbona
Olorunsogo,Igbeti,212102,Ageri
Olorunsogo,Igbeti,212102,Ago Fulani
Olorunsogo,Igbeti,212102,Alakuko
Olorunsogo,Igbeti,212102,Alapete
Olorunsogo,Igbeti,212102,Alawa
Olorunsogo,Igbeti,212102,Aloba-bi-oke
Olorunsogo,Igbeti,212102,Aloba-Ile
Olorunsogo,Igbeti,212102,Alusekere
Olorunsogo,Igbeti,212102,Apa-Odo Opa
Olorunsogo,Igbeti,212102,Asure-Ola
Olorunsogo,Igbeti,212102,Ayekale
Olorunsogo,Igbeti,212102,Binukonu
Olorunsogo,Igbeti,212102,Bosaro
Olorunsogo,Igbeti,212102,Bosere
Olorunsogo,Igbeti,212102,Budo-Igbo
Olorunsogo,Igbeti,212102,Edunjo
Olorunsogo,Igbeti,212102,Eleke-Elere
Olorunsogo,Igbeti,212102,Elekoto
Olorunsogo,Igbeti,212102,Elemere
Olorunsogo,Igbeti,212102,Elesin
Olorunsogo,Igbeti,212102,Ewuji-Asa
Olorunsogo,Igbeti,212102,Gaa Aliyu
Olorunsogo,Igbeti,212102,Gaa Dende
Olorunsogo,Igbeti,212102,Gaa Sangojinmi
Olorunsogo,Igbeti,212102,Gaa sidi
Olorunsogo,Igbeti,212102,Gaa Suberu
Olorunsogo,Igbeti,212102,Gasali
Olorunsogo,Igbeti,212102,Gboko
Olorunsogo,Igbeti,212102,Gida Lalere
Olorunsogo,Igbeti,212102,Godo-godo
Olorunsogo,Igbeti,212102,Idi Ogede
Olorunsogo,Igbeti,212102,Igbeti
Olorunsogo,Igbeti,212102,Igbo Elemi
Olorunsogo,Igbeti,212102,Jabiolowu
Olorunsogo,Igbeti,212102,Jenkoro
Olorunsogo,Igbeti,212102,Jeunkunu
Olorunsogo,Igbeti,212102,Jokoro
Olorunsogo,Igbeti,212102,Karamo
Olorunsogo,Igbeti,212102,Kendoro
Olorunsogo,Igbeti,212102,Kosigi
Olorunsogo,Igbeti,212102,Lawoyin
Olorunsogo,Igbeti,212102,Ogbagba
Olorunsogo,Igbeti,212102,Okebode
Olorunsogo,Igbeti,212102,Olododo
Olorunsogo,Igbeti,212102,Olokoto-Iju
Olorunsogo,Igbeti,212102,Olorubaba
Olorunsogo,Igbeti,212102,Olowe
Olorunsogo,Igbeti,212102,Olupo
Olorunsogo,Igbeti,212102,Onigidudu
Olorunsogo,Igbeti,212102,Onipede
Olorunsogo,Igbeti,212102,Oniyeye
Olorunsogo,Igbeti,212102,Oro-Ola
Olorunsogo,Igbeti,212102,Osowuelegan
Olorunsogo,Igbeti,212102,Pankoko
Olorunsogo,Igbeti,212102,Tantomo
Olorunsogo,Igbeti,212102,Tesi baba pupa
Oluyole,Idi-Ayunre,200214,Ayegun
Oluyole,Idi-Ayunre,200214,Idi-Iroko
Oluyole,Idi-Ayunre,200214,Ikereku
Oluyole,Idi-Ayunre,200214,Idi-Osan
Oluyole,Idi-Ayunre,200214,Egbeda-Atuba
Oluyole,Idi-Ayunre,200214,Muslim
Oluyole,Idi-Ayunre,200214,Ogbere
Oluyole,Idi-Ayunre,200214,Omiyale
Oluyole,Idi-Ayunre,200214,Odo-Ona Nla
Oluyole,Idi-Ayunre,200214,Okanhinde
Oluyole,Idi-Ayunre,200214,Latunde
Oluyole,Idi-Ayunre,200214,Olomi
Oluyole,Idi-Ayunre,200214,Olurinde
Oluyole,Idi-Ayunre,200214,Olonde
Oluyole,Idi-Ayunre,200214,Aba-Nla
Oluyole,Idi-Ayunre,200214,Onipe
Oluyole,Idi-Ayunre,200214,Orisunbare
Oluyole,Idi-Ayunre,200214,Ojo-Ekun
Oluyole,Idi-Ayunre,200214,Pako
Oluyole,Idi-Ayunre,200214,Odo-Okun
Ona-Ara,Akanran,201104,Akanran
Ona-Ara,Akanran,201104,Olorunda
Ona-Ara,Akanran,201104,Araromi
Ona-Ara,Akanran,201104,Aperin
Ona-Ara,Akanran,201104,Badeku
Ona-Ara,Akanran,201104,Gbada Efon
Ona-Ara,Akanran,201104,Odi Odeyale
Ona-Ara,Akanran,201104,Odi Aperin
Ona-Ara,Akanran,201104,Ogbere Tioya
Ona-Ara,Akanran,201104,Ojoku
Ona-Ara,Akanran,201104,Ajia
Ona-Ara,Akanran,201104,Olorunsogo
Ona-Ara,Akanran,201104,Olode
Ona-Ara,Akanran,201104,Gbedun
Ona-Ara,Akanran,201104,Ojebode
Ona-Ara,Akanran,201104,Oremeji
Ona-Ara,Akanran,201104,Agugu
Orelope,Igboho Township,212103,Bonni
Orelope,Igboho Township,212103,Igbope
Orelope,Igboho Township,212103,Jakuta
Orelope,Igboho Township,212103,Modeke
Orelope,Igboho Township,212103,Obaago
Orelope,Igboho Township,212103,Oke Afin
Orelope,Igboho Township,212103,Oke Igboho
Orelope,Igboho Villages,212104,Aba Woru
Orelope,Igboho Villages,212104,Aba Yekini
Orelope,Igboho Villages,212104,Abo Mango
Orelope,Igboho Villages,212104,Aboni Ayo
Orelope,Igboho Villages,212104,Abule Soro
Orelope,Igboho Villages,212104,Adefi
Orelope,Igboho Villages,212104,Adenko
Orelope,Igboho Villages,212104,Adeta
Orelope,Igboho Villages,212104,Afun
Orelope,Igboho Villages,212104,Agunla
Orelope,Igboho Villages,212104,Ahoro Adan
Orelope,Igboho Villages,212104,Ajagba
Orelope,Igboho Villages,212104,Akingbasa
Orelope,Igboho Villages,212104,Alaba
Orelope,Igboho Villages,212104,Alagbon
Orelope,Igboho Villages,212104,Alaguntan
Orelope,Igboho Villages,212104,Alahji Beliki
Orelope,Igboho Villages,212104,Alarode
Orelope,Igboho Villages,212104,Amoke
Orelope,Igboho Villages,212104,Apata Alaje
Orelope,Igboho Villages,212104,Asode
Orelope,Igboho Villages,212104,Ate
Orelope,Igboho Villages,212104,Baaru
Orelope,Igboho Villages,212104,Baba Aladura
Orelope,Igboho Villages,212104,Baba Ogudu
Orelope,Igboho Villages,212104,Baba Pupa Yaaye
Orelope,Igboho Villages,212104,Baba Sango
Orelope,Igboho Villages,212104,Budo Idoro
Orelope,Igboho Villages,212104,Budo Igbetti
Orelope,Igboho Villages,212104,Budo Ilorin
Orelope,Igboho Villages,212104,Budo Iya Wule
Orelope,Igboho Villages,212104,Budo Nla
Orelope,Igboho Villages,212104,Budo Olowo
Orelope,Igboho Villages,212104,Budo Otun
Orelope,Igboho Villages,212104,Budo Oyo
Orelope,Igboho Villages,212104,Budo Sika
Orelope,Igboho Villages,212104,Budo Sule
Orelope,Igboho Villages,212104,Dede
Orelope,Igboho Villages,212104,Dogo
Orelope,Igboho Villages,212104,Dongari
Orelope,Igboho Villages,212104,Eesomi
